Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,pH
299.973,-10.19053,-0.70002,-3.32271,-8.97424,-5.0099,20.4652,-46.592546,-7.3085,30.65573,-69.43447259,-11.9215,40.84626,-96.50930851,-19.1746,51.03679,-128.412741,2.299,5.2233,6.6428,-127.975152,,10.1905
299.913,-10.19033,-0.70001,-3.3235,-8.97355,-5.0042,20.46761,-46.58165165,-7.3024,30.65794,-69.42008968,-11.9154,40.84827,-96.4917254,-19.169,51.0386,-128.3923666,2.298,5.2221,6.6445,-127.9531245,,10.1903
299.725,-10.18971,-0.69996,-3.32601,-8.97137,-4.9863,20.47517,-46.54746689,-7.2832,30.66488,-69.37490245,-11.8963,40.85459,-96.43670636,-19.1516,51.0443,-128.3288566,2.297,5.2185,6.6499,-127.8843174,,10.1897
299.133,-10.18777,-0.6998,-3.33394,-8.96448,-4.9299,20.49904,-46.43995711,-7.2228,30.68681,-69.23295515,-11.8359,40.87458,-96.26325086,-19.0966,51.06235,-128.1287631,2.293,5.2072,6.6666,-127.6674463,,10.1878
297.277,-10.18194,-0.69931,-3.35904,-8.94296,-4.7531,20.57498,-46.10574572,-7.0336,30.75692,-68.79163781,-11.646,40.93886,-95.72238338,-18.9232,51.1208,-127.503974,2.2805,5.1725,6.7171,-126.9880943,,10.1819
291.57,-10.16626,-0.69784,-3.43847,-8.87722,-4.2088,20.81814,-45.10177448,-6.4531,30.9844,-67.46720463,-11.0572,41.15066,-94.0852988,-18.3806,51.31692,-125.6039224,2.2443,5.0714,6.8561,-124.9037383,,10.1663
275,-10.1389,-0.6937,-3.68776,-8.69048,-2.6179,21.60372,-42.36969255,-4.7711,31.74262,-63.87166054,-9.3134,41.88152,-89.55276404,-16.7459,52.02042,-120.2895527,2.1532,4.8194,7.1554,-118.9590672,,10.1389
233.93,-10.17565,-0.68417,-4.41968,-8.26014,1.4644,24.04388,-36.53786152,-0.5281,34.21953,-56.22822549,-4.8371,44.39518,-79.66712381,-12.4887,54.57083,-108.51498,1.9925,4.3774,7.5833,-105.3974678,,10.1757
233.254,-10.17743,-0.68402,-4.43308,-8.25351,1.5338,24.08995,-36.45145004,-0.4566,34.26738,-56.11504721,-4.7617,44.44481,-79.5192726,-12.417,54.62224,-108.3375269,1.9904,4.3717,7.5887,-105.1885115,,10.1774
195.326,-10.33736,-0.67632,-5.25813,-7.91184,5.5732,27.00228,-32.03639065,3.6765,37.33964,-50.32626243,-0.4205,47.677,-71.90557408,-8.3023,58.01436,-99.14314691,1.8967,4.1083,7.8706,-93.96447177,,10.3374
162.5,-10.57849,-0.6708,-6.09875,-7.67006,9.3357,30.08986,-28.85330633,7.4908,40.66835,-46.12482575,3.5494,51.24684,-66.31098766,-4.5768,61.82533,-92.31503458,1.8449,3.9527,8.1149,-84.7270976,,10.5785
